duration;iterationCount;patternLength;textLength
1041;969;197;2762
9417;9542;3153;6684
11250;9794;2611;8773
958;810;117;4140
334;131;60;666
1500;1206;70;1247
7750;6461;1940;7898
12625;11256;3008;8069
7208;6397;2874;6607
8000;7687;3096;6773
5375;2899;661;3243
4083;2462;423;2863
12875;12311;3295;8818
9042;8281;1350;9087
6041;5045;115;8608
8625;7983;1479;6305
375;256;77;260
7375;6694;2701;9425
5125;4722;1509;9357
30333;8590;2723;8743
8875;7578;2442;5182
7375;6200;1942;4497
292;70;28;318
5084;3872;1273;4842
1291;1067;180;7194
2375;2217;627;3688
7167;6874;3229;7902
8041;8146;2663;9570
7667;6848;3332;8079
9875;8666;3261;6961
3292;2349;845;2100
19042;7369;2126;6252
5459;5501;1855;7681
5292;4665;1996;4733
6458;6256;1852;6332
2791;2485;478;3802
459;374;41;984
875;839;336;728
1958;1465;573;2543
6292;5430;2002;5594
6500;6377;1722;4936
7708;6254;328;6122
3333;3148;849;4152
6917;2278;677;1544
43625;4618;1482;3479
9666;7674;287;7202
4125;3264;1405;3695
458;263;119;790
187833;7843;3370;9708
22875;7670;1361;7158
2000;1524;382;7556
7333;4607;1413;5194
9375;6315;1518;5131
10334;8465;203;8476
6166;6109;1853;8108
5291;5254;2120;6999
1958;1866;473;4784
6459;5251;2054;4160
6375;5195;1431;4403
1083;859;45;2685
8042;6857;535;9277
1417;1190;354;1113
3917;3733;1549;6198
1667;1506;468;1325
6500;3867;71;4361
1417;1058;311;812
2708;2212;12;3107
4209;3425;59;5047
62875;12472;4760;9795
5208;1820;459;2326
15000;5408;911;8307
2791;1991;63;4534
1417;1214;343;1241
6208;2560;1254;5219
8375;6618;2723;6547
27792;10811;3290;8737
3042;2713;1143;3768
4666;4636;1917;8566
5625;4425;1190;3173
875;685;284;1060
6459;5872;1042;5190
5750;5516;1760;5392
5500;4785;424;6817
375;270;42;316
916;771;235;660
12708;11583;3151;8989
3375;3692;1652;6150
10709;10082;3962;9981
5916;4690;1471;5673
7083;7509;3377;9000
2958;2559;721;4348
2416;797;162;1502
9250;8897;2529;9389
3667;3166;59;3912
7209;6272;206;7181
1375;1116;96;3653
500;465;46;488
3333;2379;850;1891
37541;4499;1329;3203
958;104;42;168
14042;4926;1977;4836
15584;6088;2967;9898
20167;5161;1377;6022
1333;1004;87;1440
6250;6287;2888;9265
32792;12276;3044;8933
24583;3975;918;7561
333;115;46;112
16333;13794;4396;9806
2375;2016;125;3205
7583;6818;2907;7226
10250;8675;1909;7079
1167;1104;413;1861
1042;1008;428;3209
500;423;116;447
13125;10755;1376;9907
10208;4064;1624;4721
19000;3937;1723;6642
13708;1705;452;2350
9834;3795;1133;2996
7833;5464;1798;7993
3208;2135;482;2086
2250;1754;69;5391
917;757;172;622
8000;6782;2462;7682
7458;6435;2282;9917
375;171;82;174
16500;11528;3054;9114
6792;6634;2230;6883
1084;1102;497;5712
3917;2752;517;6970
958;643;204;492
4791;4603;1338;8434
4125;3819;720;3215
14167;12232;2858;9647
7083;6320;2357;6161
2875;1902;928;1903
625;506;161;8138
8250;7226;343;8462
16292;5790;1307;4870
29042;10833;2337;8420
15833;5293;1896;5528
7375;6216;2676;7036
2334;2214;784;3923
500;383;113;271
6375;5523;1786;4944
6667;5383;64;5278
4125;4249;1687;3761
14541;12577;3201;9706
11167;7848;1489;8191
1833;1625;495;1228
46959;3120;312;3193
25833;8659;2144;9769
56125;9767;2647;7260
11041;3721;432;7949
13583;12168;4293;9973
9458;7772;2317;7441
2292;2463;1142;2537
29000;11450;3793;8346
13459;8940;1467;7578
11417;4534;1893;4437
6875;2835;1224;2629
10000;2911;730;7854
2250;654;77;702
7750;2478;302;7465
8000;6323;2760;7418
1958;1131;372;5612
8625;7777;3266;7694
16541;11246;2578;8426
11750;1124;89;3944
17333;11837;4547;9171
6583;5322;2011;5609
3542;3077;238;3140
1209;1024;159;1019
7958;7249;1540;7030
5125;4215;121;6851
2667;2693;986;3346
1791;1912;886;2534
6000;5397;2375;5702
8166;6497;1081;5703
875;823;331;1130
7000;7487;3102;6496
458;263;82;199
7209;6343;1142;7882
1792;1735;755;2367
18458;5689;80;6899
9709;8009;1193;9710
3916;4122;1943;7398
5292;3682;635;3760
1250;1186;412;1762
3250;1752;91;2346
11208;9292;2265;7410
1791;1644;489;3510
1667;1471;240;1547
11166;9699;2902;8207
3042;3042;1229;6876
4875;4299;870;9126
9584;9525;2890;8129
6833;6109;708;5627
16833;9894;2303;8852
14584;10115;3153;9994
10209;7746;1256;9748
24834;8422;2124;7494
10125;9248;2634;8347
8709;7648;2592;8530
792;504;226;614
5750;4573;1462;3086
2667;2378;344;7748
1209;1004;143;941
500;348;61;310
2750;2677;1067;2267
11000;8883;2438;7424
6042;6013;1977;4173
7750;7312;1834;5579
1000;890;374;1235
7916;6948;1035;7177
16792;6534;2432;5825
10334;8168;2026;7020
8625;7493;1987;6202
4333;3968;612;5579
6291;5957;1380;5320
3792;3145;365;2818
14708;7123;2853;9215
6541;6119;2657;5866
5791;4532;1821;5677
6666;5564;589;7217
6375;4982;1303;8378
5125;4273;1980;4364
375;65;31;138
1250;103;12;303
20916;8850;3658;9747
11708;3131;852;2217
17292;6202;2296;4633
21625;2802;555;2587
2166;611;146;1963
3125;1822;756;5866
4000;3578;685;4479
708;603;246;1242
8041;7280;1019;7500
3208;2861;709;2466
1875;1313;231;3370
3417;2724;622;2319
14084;9215;2765;7388
2500;1111;525;2605
1084;919;301;1041
1125;1127;514;5681
2250;2105;530;2886
3000;3105;1101;2677
2750;1627;277;8279
3167;3029;1118;2784
2084;1038;417;9549
13416;8841;3002;9387
2917;2424;82;3608
4583;4564;1469;3586
333;193;84;184
333;356;140;5943
12416;11071;3056;8866
2708;1784;29;3365
6000;4557;1279;3579
4125;2727;510;3848
8417;7078;1934;6972
11500;9825;1078;9195
8667;7948;1398;7618
10375;8069;1647;6221
10042;9638;2577;9213
4458;4101;1649;8825
1125;668;16;895
3416;2231;1095;2227
11500;11234;4488;9799
7125;6648;2514;5939
1084;792;272;867
8083;4795;1816;7525
4833;4934;2289;4954
3500;2901;328;5590
500;379;111;299
3250;1998;733;7156
709;573;158;426
8250;7466;2876;5988
5750;4645;61;5095
1042;863;296;672
583;317;88;1153
5708;5385;1945;7896
375;120;14;1835
5250;5038;1946;5998
458;332;16;393
3958;3515;559;3773
39500;11044;3292;8136
2708;849;234;1049
21042;7370;1944;7116
10709;9527;3988;9100
13125;5071;1672;3898
15375;5690;2707;7155
1209;535;34;2355
6291;5552;1425;6684
2208;1901;346;3369
2625;2878;1250;4720
2459;2340;816;1786
6666;6280;1544;5056
958;877;371;821
11000;8335;1140;8592
6500;6650;2921;8907
12667;11870;4414;9469
8792;5843;2023;7024
5417;3912;1615;7222
4333;4228;1371;3540
4083;3053;1216;5431
2417;1988;363;2194
7584;6997;1823;8312
9000;7587;182;8377
8667;7366;2831;5874
12792;11320;3553;9689
5875;6100;2379;4909
5292;5850;2585;7058
3250;2593;102;2394
459;268;107;1024
2125;2208;946;4042
2125;2199;751;1615
12625;10205;3053;8276
5250;4175;1299;5633
3833;3315;575;3479
4916;3814;446;4132
2583;2228;751;7095
4666;3469;1090;2491
5792;5880;2262;9004
3250;3425;1264;3306
3792;2679;603;2927
12667;10503;2161;9641
9083;6106;2193;5002
2334;822;353;994
12500;11946;3426;8313
875;801;274;853
13333;11733;2392;9823
1041;1126;524;4405
6000;5711;1639;6102
8792;6593;2323;5083
14792;13303;4806;9899
3708;2839;84;3131
2709;2509;619;8915
3917;3873;1090;2718
11416;10674;3859;7731
5167;1697;657;2329
6334;2280;462;7604
5000;3789;78;9911
33583;9231;2516;8129
1042;216;67;234
12750;5483;2632;8335
7209;5712;835;8165
458;322;80;394
15875;6109;1589;6719
2584;688;209;1077
7333;5557;1391;6306
4625;4893;2280;4690
9709;9432;2833;6686
3417;2486;1074;2567
2375;2443;1044;3086
2625;1506;42;1887
39667;4940;434;8141
4417;3899;1539;5177
5834;5439;1554;5180
9709;7323;1096;9655
5125;3572;1311;7475
1125;995;381;832
6291;6790;2740;7103
25292;7824;1880;6021
8833;8444;2986;6188
3000;2724;544;2195
6917;6012;955;8524
2834;2536;537;6588
3000;1104;338;1218
5542;2080;931;6829
5000;4330;1452;9292
8292;7590;3565;8188
9417;6980;2679;9232
5625;5522;1707;4078
7250;6352;3040;6352
1875;1601;243;2777
1125;929;435;880
1709;1452;311;1985
1291;1069;149;2724
4500;4162;1176;3479
833;553;29;675
10416;8544;1503;8862
2125;1841;401;2465
1166;1195;471;1077
3375;2863;246;9404
6167;6184;2078;4263
12042;10276;3701;7795
4042;3804;934;3236
4333;4353;1654;3925
5125;4724;1236;6127
1541;1474;555;1944
7541;6537;1101;5668
60083;8039;2509;5678
40166;2396;227;5657
3500;2652;538;7071
4750;4730;2121;5574
3166;2802;654;2991
11750;9692;3078;6403
3042;2657;423;4376
375;285;52;1125
375;100;31;141
5000;4952;1796;4883
7167;5869;2618;7907
8166;7695;2737;9223
4208;4063;1928;4045
9333;8565;4123;9545
875;824;265;715
6417;5301;866;4318
7416;6477;863;7220
708;627;255;2623
2083;1753;447;2150
7541;6805;1737;5324
3125;2085;995;7579
11584;6802;940;9203
9625;3646;117;6998
3250;2935;1042;4034
917;854;416;1123
22000;6806;1788;5000
32833;11758;2676;8790
7250;7284;2710;5470
292;177;21;245
3083;2836;883;1949
500;225;72;202
19625;8972;2607;8379
1375;1257;528;1249
1250;930;44;912
500;402;48;427
5375;3266;872;2489
1250;912;301;1358
10500;8056;2250;8654
7542;6835;1130;9005
459;330;88;1946
3500;3609;1710;4497
20167;7104;2546;5508
9666;7444;1416;6675
7625;7562;2229;5383
8958;7553;1955;5606
1708;1613;594;8271
4375;4574;1984;4567
10750;10055;3297;7971
6959;6671;2963;6239
8125;8455;3346;7044
4041;3595;760;4269
1666;1785;696;1680
13708;12159;3375;9770
8875;1167;246;899
958;698;65;873
3500;3404;1254;6277
6000;5312;2599;5699
1791;1581;434;2228
10000;9532;3708;9097
5834;5370;1079;9908
9417;7933;2512;6140
2083;1862;515;4094
5750;4679;1667;5955
3708;3671;1139;3070
9416;9080;1909;7508
10625;10043;2329;8076
3500;3340;917;2356
9000;7649;2966;6574
9750;8508;336;8154
10000;7551;2854;8834
3208;2842;559;7948
13709;12586;3841;8730
2583;2266;444;1877
6500;4883;1408;3623
9792;7950;83;8275
417;284;120;284
9084;7308;2414;6948
4667;3130;950;4577
25709;13968;4460;9403
33833;10751;3110;7380
16791;5294;75;5181
3708;3130;721;3844
9500;7920;2607;7709
2292;1530;363;1237
8500;6809;293;7869
1167;866;107;2051
11791;10068;2344;7450
1166;987;228;746
2125;1774;278;6508
7833;6965;1099;5674
6333;6044;1126;6423
2000;1320;172;4087
9166;7581;127;7876
1167;1058;263;1135
8709;7417;258;7352
7500;6645;2337;4903
7750;7168;2815;7078
4042;4297;1998;5182
1667;1766;848;2308
1584;1477;469;2920
2958;3262;1341;4093
3500;2933;29;3588
4625;4532;1478;3962
1500;1421;618;4294
7459;6912;3019;8039
2667;2571;844;1865
3792;2521;381;5164
9041;7235;1608;8662
291;152;64;208
1875;824;289;2252
4041;3619;489;4164
5250;4012;830;4759
209;95;36;121
6875;5807;1757;4248
3458;3444;1033;3788
750;545;39;899
9208;6586;385;6240
9083;7385;142;9133
625;350;106;538
5375;4361;104;4142
8000;6428;1256;5383
3583;3074;664;4883
4083;4021;1334;7824
3875;3531;697;5055
1209;1157;493;2052
4292;4145;1165;3282
1458;1429;623;2306
8459;8330;2827;7095
4667;4855;1866;8872
3167;3238;1182;4697
4458;4130;884;3653
7500;7503;3049;6400
25875;6397;1712;8536
4958;2025;902;3110
3208;1104;329;1620
1834;1386;572;1156
833;543;130;400
7125;5582;92;7435
5167;4481;393;4826
6791;5455;986;5921
5959;3478;920;2547
3250;1884;550;5774
1792;1551;493;1452
23125;8691;2490;7966
15750;6528;2767;7808
2375;739;66;1891
25875;6341;2419;6579
3500;1383;532;1265
584;68;20;533
11708;3727;156;3435
17875;5897;518;6975
34209;13433;4258;8840
11458;4056;610;5054
23417;9708;3580;8497
7417;6994;2288;6760
11417;10941;3472;7206
4000;1258;589;5850
2458;2427;633;2274
4458;3974;613;9387
4750;4943;1971;4058
2500;2428;834;2906
11667;11469;3514;8039
3417;3405;1121;4143
4666;4259;896;3268
667;593;195;742
7208;7179;2423;8399
500;426;83;713
4542;4643;1627;5295
6333;6268;2047;4285
3750;3148;174;2902
4750;4091;363;3850
4208;4573;2103;4377
10000;9975;2911;7399
9500;8868;2103;7961
4917;4639;1438;3104
5208;4916;1214;9382
1583;1583;597;1709
5000;4159;331;7224
1250;1130;374;2948
583;407;90;431
10250;10447;3955;9136
15542;14452;4664;9723
6917;6028;1977;4277
2208;2127;883;2946
5958;4939;964;9878
7042;5379;1887;4459
11750;8215;1286;7907
8084;8479;3324;7626
93167;5554;2587;5847
100375;2889;1146;3370
666;355;60;464
9083;7951;1252;9743
2375;1919;67;3308
2958;2973;1021;3660
16000;6736;3082;6942
3208;2540;516;3120
6625;6503;2106;9515
6917;6303;1028;8054
3292;2843;159;4723
6875;5775;359;5613
2541;2495;697;2142
1541;1350;315;1021
4625;4646;1488;3620
2000;2024;639;1510
7792;8292;3734;8287
417;137;54;174
458;446;155;509
15292;6791;695;6364
1000;870;294;869
5708;5834;2223;5319
1375;1433;512;1110
3458;3310;989;3423
208;142;30;234
2500;2217;713;1944
2500;2305;688;2296
4000;3665;675;4974
6458;6348;1757;4833
2583;2298;425;8560
6083;6631;3245;7600
5334;4521;231;5292
3041;2774;574;7296
6333;5736;1008;6502
6708;7272;3077;9792
1791;1586;509;1192
5375;5101;1086;4363
2458;2356;731;7445
4000;4138;1542;4266
9667;9877;3484;9940
958;818;134;1162
2209;1807;84;2072
459;382;179;592
8792;7522;668;7725
1875;1646;191;5973
28542;11472;3650;8040
11375;11547;4313;9805
7375;6178;385;6749
1041;1081;435;1098
6416;6099;1589;5728
875;727;114;1084
1917;1885;621;2470
8459;7336;627;8556
1834;1726;518;1182
1625;1645;609;2040
1834;1857;732;2555
1791;1900;851;2478
542;411;154;3752
17292;6864;2607;7936
9458;8538;2359;8940
5917;4290;1013;7092
1583;1356;295;1029
5375;4876;1640;5406
1459;1288;450;969
6667;6084;1933;4952
3834;3887;1582;6287
5958;4807;539;6485
4916;4064;678;3940
5458;4217;1056;6979
12458;12585;4337;9008
9208;7635;2992;7274
2541;2164;417;2636
12500;11842;3002;8962
459;196;73;630
5708;4884;527;8833
2166;1769;61;2319
3417;3413;1242;4751
6958;6873;2505;6684
3917;3885;1571;3503
4125;4209;1612;4227
9833;9684;3278;7304
13417;13111;3608;9324
1917;1819;441;3174
11209;10952;3491;7866
4583;4930;2179;7190
667;580;105;563
7750;8020;3140;8492
3583;3931;1826;3934
5458;4846;1093;6392
1875;1926;656;1499
1500;1400;540;7090
5500;5073;984;4682
3208;3333;1394;4144
5333;4462;262;4489
4791;4665;1528;4052
1292;1018;31;1304
4709;4316;1067;3427
1125;973;156;1578
4208;4106;920;3198
2792;2366;273;2867
3042;2781;702;2746
1500;1436;469;2508
3625;3384;919;4526
3667;3061;304;8178
3000;2953;940;3774
1916;1678;266;2702
5875;5011;214;7017
7542;8446;3882;8210
6041;3175;1156;8848
3375;3345;1295;5471
7083;7240;2542;7067
4459;4337;1457;3470
2250;2186;512;3441
11125;11220;3796;9485
3458;3373;1396;5345
333;267;63;254
5917;5944;1524;7593
958;928;397;1240
9625;10050;4319;9853
10834;11653;4630;9708
3625;3157;199;5913
7583;8801;4151;9329
1958;1825;466;4772
10709;10536;3052;8930
13625;13409;4319;9991
1792;1420;113;2478
5584;5460;1821;5374
10209;9762;2642;8449
9458;10074;3990;9958
9000;6872;1997;5877
6250;5149;1936;4494
3125;2914;570;2313
8083;8070;2667;5558
2250;2276;1037;3146
4375;4630;1895;4734
2042;1709;222;5753
292;87;33;131
8750;8194;1629;6588
9000;8373;1688;8030
3625;3419;1155;3717
666;492;118;5569
10791;9509;1253;8391
4833;4563;1139;6642
584;458;118;746
583;568;242;531
15583;13233;4202;8736
8250;8291;2658;6476
9500;8640;1466;9087
5625;5282;1013;4663
3334;3395;1172;2679
1541;1431;423;1390
5750;5569;1674;4507
2708;2405;463;3708
6208;6153;1872;4406
5667;5351;1293;9403
8125;8382;2719;6765
1250;1049;169;3921
3625;3461;1067;3145
6000;6369;2641;5738
2167;1806;204;1634
10500;10194;3057;8317
3083;2757;933;2240
1625;1435;228;2577
2750;2816;1082;5142
2417;2096;549;4088
5125;5442;1933;4485
333;186;14;804
667;672;235;1410
1083;1064;348;756
7375;6702;1087;5945
2959;2840;571;3177
6042;5588;852;6591
4458;4124;786;3561
7208;6411;1202;6068
542;437;103;473
12584;12085;3039;9943
1125;945;140;1093
1292;1038;272;1235
10833;10569;2503;9646
1583;1569;690;1423
1084;1052;363;5853
167;80;21;111
10500;10239;3051;8573
9000;8902;1716;9102
6375;6592;1936;8463
2541;2392;298;2167
5042;5795;2669;5782
5584;5874;1617;7694
6291;6783;2833;6496
7042;6250;368;6843
4084;4753;2231;6042
9042;9281;3173;7176
5833;5064;364;8294
5958;5783;1555;5129
2458;2173;161;6720
1042;953;321;854
2875;2608;341;2283
5958;6431;3040;8479
11000;9168;92;9576
2500;2584;1073;3009
3083;2993;748;3785
1625;1718;764;1661
11708;10667;1502;9828
5250;5047;1296;7983
2500;2762;1279;3341
9791;10445;3837;8006
3041;2995;876;3714
1167;1182;548;1218
167;52;12;124
5875;5306;766;6522
6250;5869;1593;7216
2708;2356;14;2795
250;226;85;656
2375;2011;118;2390
6375;7029;2719;8733
3375;3169;512;3160
542;543;263;550
834;705;115;2237
1167;1155;562;1765
1500;1642;773;1792
3083;3171;896;2521
1584;1551;287;2163
583;467;27;782
500;483;155;383
333;243;89;297
4667;5242;2310;5493
4709;4940;1783;6116
4500;3775;69;3643
9667;9721;2229;8778
2000;2021;712;3299
1167;874;18;1750
625;593;216;463
3750;4113;1591;3387
1875;1791;545;2993
3625;3714;1208;2701
10834;11373;4129;8946
1500;1368;546;2916
12041;12451;3644;8580
8917;9674;3532;7219
3083;3086;823;3727
5709;5236;525;5204
12583;12250;2680;9933
3916;3522;13;7103
1625;1395;234;1234
6166;5820;1086;5558
13542;14438;4900;9925
6583;5839;147;6555
3334;3203;594;3030
10916;11043;2883;9063
542;328;98;546
4958;4063;1621;3895
1625;1690;767;2544
8167;7298;2969;7771
7458;7526;2192;8748
9416;9305;2902;8916
7375;6651;1084;6044
625;533;215;1460
6375;6621;2410;4924
583;535;242;661
3250;3189;643;3146
4750;5148;2259;6339
1000;802;274;2524
8750;7658;796;7194
3959;3736;1033;3249
11792;11121;2122;8739
625;578;139;431
291;229;88;325
7083;6820;1960;5088
3167;3225;821;5279
1625;1823;786;2035
4250;3968;784;4822
7417;6444;246;6761
8542;8910;3045;9933
2083;1842;256;3318
5375;5068;781;4290
7041;6525;1362;5629
7208;7186;1821;5425
5417;5085;1111;6745
2000;2111;605;1567
3209;3314;1028;3811
3291;3264;663;2744
7917;8081;1967;6540
3292;3082;656;3703
4584;4776;1512;3826
1750;1557;60;8130
8500;9595;4220;8598
10959;11678;3920;8945
8541;8409;2134;9450
9708;10328;3579;7192
8417;9014;3281;7462
1167;1319;491;1438
1000;984;439;882
7708;7712;1856;7324
16000;10712;2731;9659
291;192;37;215
10833;9192;48;9401
2875;2644;294;3242
6167;6072;1612;4557
5708;5250;280;6723
3958;4322;1736;9173
3709;3621;1124;3995
4541;4888;1387;5966
4708;4332;804;6253
11000;11767;3999;8787
5125;5614;2635;7283
5625;5630;1388;5731
4791;4500;966;4250
375;246;17;862
1291;1152;337;5043
10250;11251;4208;9972
2458;2513;926;2682
417;359;138;364
2833;2589;387;5245
4958;5021;1267;9258
9708;9209;1703;8383
9208;7455;2456;5699
625;485;32;3713
7250;6443;291;6602
2875;3047;1094;6110
1250;1152;316;7258
11500;10969;2100;9925
9500;9227;2416;7679
7584;6245;806;6829
2750;2442;608;2178
10834;8744;1525;8113
1000;889;148;829
8292;6916;1493;7047
2667;2018;283;2628
2833;2322;148;6277
3791;3463;921;6266
1375;1149;310;2149
5709;5406;1477;4773
3084;2624;400;3416
1333;1266;450;1251
7125;7196;2731;6507
9291;9717;3602;8945
1000;841;277;1346
2333;2052;619;3414
1750;1563;504;1100
3583;2859;85;8233
2000;1885;490;2442
7750;8083;2866;6019
4667;4756;1602;3380
1166;1088;293;1500
8834;8186;1575;6845
1417;1208;236;1289
11625;11799;4141;8317
958;868;136;7286
4667;4193;553;8726
8875;8790;1920;6820
6042;5931;1281;5058
2917;2985;1002;5552
1292;1285;347;1218
4292;4948;2297;6065
542;409;68;401
4917;4974;1282;3596
2833;3346;1470;5937
2292;2455;783;3457
500;318;100;408
3666;3727;1174;3624
2708;2787;849;4429
6833;5954;2910;8871
2250;2419;1169;2417
4542;4041;1037;6909
4125;4446;1482;5250
2000;1770;142;2103
8417;9027;4080;8919
3458;3020;129;3165
2166;1933;121;3746
3666;3380;434;3298
7791;6620;192;9922
1875;1492;18;7598
6291;6222;2118;9129
5666;5716;1852;8901
1667;1668;765;4985
7000;7730;3422;7058
3459;3473;1342;3434
2916;2627;367;2349
583;508;137;416
4375;3620;216;4145
1958;1869;386;3292
4375;4578;1462;3290
208;165;74;1849
7458;7539;2517;7460
1208;915;87;1103
292;142;70;158
7167;6208;640;7077
3750;3811;1296;2642
8375;7441;1380;6923
1750;1946;839;2039
9333;9888;4068;8819
5916;5293;488;5612
6709;6804;1982;9887
3042;3040;899;3098
3833;3814;1128;2952
3500;3707;1264;3067
6875;7414;2754;7937
2250;2040;351;2184
10042;9645;2894;8591
6583;5737;330;5608
5958;6164;1987;5787
1875;1733;212;3799
9875;9337;2012;9281
542;431;97;916
375;315;154;1021
10833;10468;2373;8075
17292;14518;4283;9981
8959;8852;4226;9579
7875;7596;3134;8938
2000;1886;682;3753
5416;5071;1600;3858
6625;6546;2033;6361
1709;1722;510;2379
6083;5283;1195;4304
4750;4910;1649;3789
4208;4392;1331;3112
5916;2946;1426;3159
1250;1366;652;2462
875;789;234;1086
3333;3549;1256;4955
7208;7680;3757;7896
5833;6229;2389;5902
1625;1789;866;4292
500;371;97;327
3208;2691;158;6883
2833;3123;1463;9576
2250;2216;361;5418
2834;3240;1411;2873
1209;1242;400;3778
8916;8865;2094;7835
2708;2437;251;3580
4458;4035;568;4972
6416;6641;2134;5576
7042;6611;991;6274
3542;3932;1670;4110
8084;8843;3590;8575
541;357;12;470
6125;7038;3101;7455
375;186;80;882
6042;5985;1479;4557
1625;1672;680;2259
1000;872;137;717
3500;3963;1565;3960
5375;4915;373;6568
1459;1509;540;1167
2041;1873;370;8284
1083;1157;467;3205
5916;5933;1641;6014
750;766;170;7838
2417;2388;698;3064
1542;1353;127;2961
6083;6395;2084;5443
1584;1452;365;3778
2959;3094;1424;9988
12375;12557;3739;8863
4000;3682;1000;8022
3875;3339;46;7264
11209;10534;1806;8684
2083;2139;729;2880
8333;8445;3920;9647
1833;1902;666;1403
2666;2550;744;2774
4125;4256;1373;3581
3375;3412;982;2503
292;236;97;741
4750;4063;200;7883
13625;14041;4202;9848
8500;8742;2867;8205
666;583;55;532
5875;5621;862;7619
1292;1106;201;4768
9959;10007;2298;9382
3292;3656;1445;9329
4041;3631;285;4128
9875;10154;3234;7116
3542;3750;1258;5186
6292;5380;12;7308
5667;6730;3246;6820
3709;3739;1138;6195
3666;3488;719;4776
4041;3959;872;3695
10458;10140;3426;9985
8542;8289;2347;9777
541;544;170;3100
10334;9969;2744;8334
15459;12559;2754;9699
1583;1057;81;2990
4292;3983;1072;4939
3875;3712;1258;4464
4167;3605;413;3120
4917;4430;946;7429
375;185;60;852
10458;10523;3369;8608
1041;925;334;858
3167;2802;374;4625
1291;1212;266;1225
2750;2841;1073;5375
3584;3176;610;3483
